2019,2020,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,Descrição,Ano
246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,246515.1513502995,Ônibus/Cam de 2 eixos,2014
888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,888.2768197890349,Ônibus/Cam de 2 eixos,2014
166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,166924.643373589,Ônibus/Cam de 2 eixos,2014
6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,6703.448194363102,Ônibus/Cam de 3 eixos,2014
289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,289.54359169290547,Ônibus/Cam de 3 eixos,2014
4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,4485.562085318426,Ônibus/Cam de 3 eixos,2014
336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,336.99519971541406,Caminhão de 4 eixos,2014
416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,416.9257181980478,Caminhão de 4 eixos,2014
1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,1478.071570846643,Caminhão de 4 eixos,2014
471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,471.02405695271864,Caminhão de 5 eixos,2014
541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,541.4676529596454,Caminhão de 5 eixos,2014
249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,249160.99495684466,Ônibus/Cam de 2 eixos,2015
764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,764.7344917074278,Ônibus/Cam de 2 eixos,2015
168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,168836.5090047019,Ônibus/Cam de 2 eixos,2015
4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,4528.112629312073,Ônibus/Cam de 3 eixos,2015
271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,271.7400553745066,Ônibus/Cam de 3 eixos,2015
3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,3849.4360027379807,Ônibus/Cam de 3 eixos,2015
410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,410.40346835057136,Caminhão de 4 eixos,2015
558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,558.1916772580195,Caminhão de 4 eixos,2015
1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,1631.8688127643463,Caminhão de 4 eixos,2015
522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,522.6133039507922,Caminhão de 5 eixos,2015
552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,552.7575804716696,Caminhão de 5 eixos,2015
